date,flight number,belt number,scheduled arrival time,actual arrival time,offloaded bags,expected bags,first bag on belt,last bag on belt
23-01-26,WB112,Belt 2,15:00:00,15:12:00,185,185,15:20:00,15:39:00
23-01-26,ET873,Belt 1,13:10:00,13:23:00,117,112,13:34:00,13:41:00
23-01-26,4Z166,Belt 1,9:40:00,9:59:00,52,60,10:11:00,10:21:00
23-01-26,4Z162,Belt 2,13:30:00,13:45:00,57,61,14:00:00,14:13:00
23-01-26,QR1455,Belt 3,7:50:00,7:58:00,68,59,8:06:00,8:13:00
23-01-26,QR1456,Belt 1,15:00:00,14:48:00,-5,124,14:57:00,15:08:00
23-01-26,TK525,Belt 1,1:20:00,1:28:00,374,373,1:35:00,1:50:00
23-01-26,KQ704,Belt 3,17:20:00,17:21:00,173,180,17:36:00,17:53:00
23-01-26,KQ706,Belt 2,9:10:00,9:23:00,108,112,9:37:00,9:44:00
24-01-26,BP312,Belt 1,8:50:00,9:06:00,133,128,9:21:00,9:40:00
24-01-26,ET34,Belt 3,11:45:00,11:40:00,40,30,11:52:00,12:03:00
24-01-26,ET35,Belt 2,13:10:00,13:30:00,16,12,13:40:00,13:45:00
24-01-26,SA62,Belt 1,12:40:00,12:36:00,150,160,12:48:00,13:03:00
24-01-26,TC212,Belt 3,12:20:00,12:24:00,71,71,12:38:00,12:45:00
24-01-26,UR722,Belt 2,11:45:00,12:03:00,56,63,12:18:00,12:26:00
24-01-26,WB112,Belt 3,15:00:00,14:53:00,109,104,15:07:00,15:22:00
24-01-26,ET873,Belt 1,13:10:00,13:07:00,360,369,13:19:00,13:31:00
24-01-26,4Z166,Belt 3,9:40:00,9:49:00,47,44,10:00:00,10:06:00
24-01-26,4Z162,Belt 1,13:30:00,13:29:00,12,13,13:38:00,13:51:00
24-01-26,QR1455,Belt 3,7:50:00,7:45:00,126,128,7:57:00,8:15:00
24-01-26,QR1456,Belt 1,15:00:00,15:01:00,322,321,15:09:00,15:29:00
24-01-26,TK525,Belt 1,1:20:00,1:12:00,206,203,1:19:00,1:24:00
24-01-26,KQ704,Belt 2,17:20:00,17:19:00,148,153,17:27:00,17:36:00
24-01-26,KQ706,Belt 1,9:10:00,9:03:00,96,95,9:11:00,9:19:00
25-01-26,BP312,Belt 2,8:50:00,8:47:00,155,155,8:55:00,9:05:00
25-01-26,ET34,Belt 3,11:45:00,11:48:00,31,23,11:56:00,12:08:00
25-01-26,ET35,Belt 2,13:10:00,13:18:00,26,27,13:33:00,13:40:00
25-01-26,SA62,Belt 1,12:40:00,12:45:00,153,146,12:56:00,13:04:00
25-01-26,TC212,Belt 2,12:20:00,12:21:00,79,80,12:34:00,12:41:00
25-01-26,UR722,Belt 3,11:45:00,11:51:00,29,31,11:58:00,12:07:00
25-01-26,WB112,Belt 1,15:00:00,14:47:00,102,94,14:54:00,15:02:00
25-01-26,ET873,Belt 2,13:10:00,13:20:00,76,71,13:32:00,13:49:00
25-01-26,4Z166,Belt 3,9:40:00,9:36:00,14,16,9:45:00,9:57:00
25-01-26,4Z162,Belt 2,13:30:00,13:44:00,26,31,13:53:00,14:01:00
25-01-26,QR1455,Belt 3,7:50:00,7:44:00,63,58,7:54:00,8:03:00
25-01-26,QR1456,Belt 3,15:00:00,15:16:00,405,399,15:26:00,15:44:00
25-01-26,TK525,Belt 1,1:20:00,1:21:00,404,398,1:32:00,1:43:00
25-01-26,KQ704,Belt 2,17:20:00,17:14:00,121,130,17:27:00,17:38:00
25-01-26,KQ706,Belt 1,9:10:00,9:09:00,165,169,9:24:00,9:38:00
26-01-26,BP312,Belt 1,8:50:00,9:04:00,106,104,9:17:00,9:31:00
26-01-26,ET34,Belt 1,11:45:00,11:52:00,-5,25,12:00:00,12:18:00
26-01-26,ET35,Belt 3,13:10:00,13:04:00,60,51,13:18:00,13:23:00
26-01-26,SA62,Belt 2,12:40:00,12:36:00,181,173,12:46:00,12:59:00
26-01-26,TC212,Belt 2,12:20:00,12:18:00,110,102,12:27:00,12:35:00
26-01-26,UR722,Belt 3,11:45:00,12:01:00,19,25,12:08:00,12:20:00
26-01-26,WB112,Belt 3,15:00:00,14:52:00,73,81,15:05:00,15:14:00
26-01-26,ET873,Belt 2,13:10:00,12:56:00,184,191,13:03:00,13:14:00
26-01-26,4Z166,Belt 1,9:40:00,9:42:00,7,17,9:55:00,10:03:00
26-01-26,4Z162,Belt 2,13:30:00,13:43:00,27,23,13:52:00,14:01:00
26-01-26,QR1455,Belt 1,7:50:00,7:53:00,374,381,8:05:00,8:20:00
26-01-26,QR1456,Belt 2,15:00:00,15:09:00,249,243,15:20:00,15:39:00
26-01-26,TK525,Belt 1,1:20:00,1:30:00,163,153,1:39:00,1:50:00
26-01-26,KQ704,Belt 1,17:20:00,17:23:00,156,160,17:33:00,17:53:00
26-01-26,KQ706,Belt 3,9:10:00,9:03:00,-5,140,9:10:00,9:23:00
27-01-26,BP312,Belt 3,8:50:00,9:06:00,184,180,9:15:00,9:21:00
27-01-26,ET34,Belt 3,11:45:00,11:57:00,61,57,12:12:00,12:26:00
27-01-26,ET35,Belt 1,13:10:00,13:22:00,29,36,13:33:00,13:42:00
27-01-26,SA62,Belt 1,12:40:00,12:54:00,136,141,13:07:00,13:12:00
27-01-26,TC212,Belt 1,12:20:00,12:38:00,94,86,12:52:00,13:08:00
27-01-26,UR722,Belt 2,11:45:00,12:00:00,48,51,12:14:00,12:25:00
27-01-26,WB112,Belt 3,15:00:00,15:00:00,145,140,15:13:00,15:26:00
27-01-26,ET873,Belt 3,13:10:00,12:59:00,-5,295,13:13:00,13:22:00
27-01-26,4Z166,Belt 3,9:40:00,9:31:00,56,59,9:45:00,10:02:00
27-01-26,4Z162,Belt 3,13:30:00,13:20:00,77,70,13:35:00,13:44:00
27-01-26,QR1455,Belt 2,7:50:00,7:46:00,188,187,8:01:00,8:14:00
27-01-26,QR1456,Belt 2,15:00:00,15:04:00,98,100,15:19:00,15:33:00
27-01-26,TK525,Belt 3,1:20:00,1:21:00,246,256,1:29:00,1:37:00
27-01-26,KQ704,Belt 2,17:20:00,17:11:00,140,142,17:21:00,17:31:00
27-01-26,KQ706,Belt 3,9:10:00,9:05:00,203,197,9:12:00,9:21:00
28-01-26,BP312,Belt 3,8:50:00,9:06:00,-5,153,9:19:00,9:34:00
28-01-26,ET34,Belt 2,11:45:00,11:49:00,36,40,11:58:00,12:06:00
28-01-26,ET35,Belt 2,13:10:00,13:02:00,32,29,13:13:00,13:26:00
28-01-26,SA62,Belt 3,12:40:00,12:34:00,131,121,12:47:00,13:03:00
28-01-26,TC212,Belt 1,12:20:00,12:10:00,172,167,12:20:00,12:32:00
28-01-26,UR722,Belt 3,11:45:00,11:31:00,12,12,11:43:00,12:03:00
28-01-26,WB112,Belt 2,15:00:00,15:15:00,160,155,15:25:00,15:43:00
28-01-26,ET873,Belt 3,13:10:00,13:20:00,50,58,13:28:00,13:37:00
28-01-26,4Z166,Belt 1,9:40:00,9:52:00,27,36,10:02:00,10:21:00
28-01-26,4Z162,Belt 2,13:30:00,13:33:00,36,44,13:41:00,14:00:00
28-01-26,QR1455,Belt 1,7:50:00,8:06:00,-5,119,8:16:00,8:27:00
28-01-26,QR1456,Belt 2,15:00:00,15:05:00,90,99,15:16:00,15:21:00
28-01-26,TK525,Belt 3,1:20:00,1:35:00,252,259,1:46:00,2:05:00
28-01-26,KQ704,Belt 3,17:20:00,17:32:00,93,93,17:42:00,17:50:00
28-01-26,KQ706,Belt 3,9:10:00,9:23:00,143,134,9:38:00,9:50:00
29-01-26,BP312,Belt 2,8:50:00,9:04:00,189,191,9:19:00,9:29:00
29-01-26,ET34,Belt 1,11:45:00,11:53:00,-5,58,12:07:00,12:18:00
29-01-26,ET35,Belt 2,13:10:00,13:00:00,66,66,13:08:00,13:15:00
29-01-26,SA62,Belt 1,12:40:00,12:56:00,136,128,13:07:00,13:12:00
29-01-26,TC212,Belt 3,12:20:00,12:18:00,160,159,12:32:00,12:42:00
29-01-26,UR722,Belt 3,11:45:00,11:52:00,50,57,11:59:00,12:12:00
29-01-26,WB112,Belt 2,15:00:00,15:06:00,109,114,15:16:00,15:22:00
29-01-26,ET873,Belt 3,13:10:00,13:09:00,137,141,13:19:00,13:30:00
29-01-26,4Z166,Belt 3,9:40:00,10:00:00,32,28,10:07:00,10:26:00
29-01-26,4Z162,Belt 2,13:30:00,13:21:00,-5,49,13:28:00,13:36:00
29-01-26,QR1455,Belt 3,7:50:00,7:41:00,155,154,7:52:00,8:10:00
29-01-26,QR1456,Belt 3,15:00:00,14:52:00,-5,82,15:06:00,15:23:00
29-01-26,TK525,Belt 2,1:20:00,1:37:00,138,137,1:44:00,1:54:00
29-01-26,KQ704,Belt 3,17:20:00,17:13:00,170,177,17:21:00,17:31:00
29-01-26,KQ706,Belt 1,9:10:00,9:25:00,82,88,9:38:00,9:46:00
30-01-26,BP312,Belt 1,8:50:00,8:52:00,123,128,9:03:00,9:18:00
30-01-26,ET34,Belt 1,11:45:00,11:45:00,-5,20,12:00:00,12:11:00
30-01-26,ET35,Belt 1,13:10:00,13:21:00,32,37,13:35:00,13:48:00
30-01-26,SA62,Belt 3,12:40:00,12:26:00,145,136,12:36:00,12:41:00
30-01-26,TC212,Belt 3,12:20:00,12:10:00,172,173,12:23:00,12:42:00
30-01-26,UR722,Belt 3,11:45:00,11:33:00,73,65,11:41:00,11:50:00
30-01-26,WB112,Belt 1,15:00:00,14:48:00,135,128,14:56:00,15:16:00
30-01-26,ET873,Belt 2,13:10:00,13:30:00,390,382,13:39:00,13:45:00
30-01-26,4Z166,Belt 3,9:40:00,9:58:00,28,21,10:08:00,10:17:00
30-01-26,4Z162,Belt 3,13:30:00,13:49:00,59,68,14:04:00,14:11:00
30-01-26,QR1455,Belt 2,7:50:00,7:54:00,332,325,8:02:00,8:17:00
30-01-26,QR1456,Belt 1,15:00:00,14:53:00,317,325,15:04:00,15:17:00
30-01-26,TK525,Belt 1,1:20:00,1:40:00,325,331,1:49:00,1:55:00
30-01-26,KQ704,Belt 2,17:20:00,17:39:00,191,195,17:48:00,18:00:00
30-01-26,KQ706,Belt 3,9:10:00,8:58:00,98,92,9:07:00,9:26:00
31-01-26,BP312,Belt 2,8:50:00,8:42:00,188,178,8:57:00,9:04:00
31-01-26,ET34,Belt 2,11:45:00,11:30:00,58,58,11:44:00,11:54:00
31-01-26,ET35,Belt 3,13:10:00,13:29:00,27,27,13:36:00,13:42:00
31-01-26,SA62,Belt 1,12:40:00,12:33:00,66,76,12:40:00,12:47:00
31-01-26,TC212,Belt 2,12:20:00,12:17:00,122,112,12:25:00,12:32:00
31-01-26,UR722,Belt 2,11:45:00,11:56:00,27,22,12:04:00,12:23:00
31-01-26,WB112,Belt 1,15:00:00,15:15:00,156,165,15:22:00,15:31:00
31-01-26,ET873,Belt 1,13:10:00,13:20:00,212,210,13:28:00,13:42:00
31-01-26,4Z166,Belt 2,9:40:00,9:52:00,21,26,10:00:00,10:09:00
31-01-26,4Z162,Belt 1,13:30:00,13:47:00,60,52,14:02:00,14:22:00
31-01-26,QR1455,Belt 3,7:50:00,8:07:00,307,301,8:15:00,8:24:00
31-01-26,QR1456,Belt 1,15:00:00,14:47:00,203,197,14:54:00,15:09:00
31-01-26,TK525,Belt 1,1:20:00,1:12:00,281,290,1:27:00,1:45:00
31-01-26,KQ704,Belt 2,17:20:00,17:12:00,67,76,17:19:00,17:24:00
31-01-26,KQ706,Belt 2,9:10:00,8:56:00,133,136,9:09:00,9:25:00
01-02-26,BP312,Belt 2,8:50:00,8:54:00,149,157,9:06:00,9:19:00
01-02-26,ET34,Belt 3,11:45:00,11:37:00,21,19,11:50:00,11:58:00
01-02-26,ET35,Belt 1,13:10:00,13:25:00,30,36,13:36:00,13:48:00
01-02-26,SA62,Belt 3,12:40:00,12:33:00,155,164,12:45:00,12:59:00
01-02-26,TC212,Belt 2,12:20:00,12:14:00,157,166,12:29:00,12:35:00
01-02-26,UR722,Belt 3,11:45:00,11:56:00,31,40,12:09:00,12:20:00
01-02-26,WB112,Belt 2,15:00:00,14:47:00,184,175,15:02:00,15:21:00
01-02-26,ET873,Belt 3,13:10:00,12:56:00,221,231,13:11:00,13:21:00
01-02-26,4Z166,Belt 3,9:40:00,9:37:00,5,14,9:48:00,9:54:00
01-02-26,4Z162,Belt 2,13:30:00,13:45:00,67,65,13:56:00,14:04:00
01-02-26,QR1455,Belt 2,7:50:00,7:46:00,310,320,7:57:00,8:10:00
01-02-26,QR1456,Belt 3,15:00:00,15:13:00,147,140,15:27:00,15:47:00
01-02-26,TK525,Belt 2,1:20:00,1:36:00,310,314,1:49:00,2:00:00
01-02-26,KQ704,Belt 3,17:20:00,17:38:00,88,86,17:49:00,18:01:00
01-02-26,KQ706,Belt 2,9:10:00,9:29:00,80,86,9:42:00,9:56:00
02-02-26,BP312,Belt 1,8:50:00,8:40:00,119,113,8:51:00,9:09:00
02-02-26,ET34,Belt 2,11:45:00,11:33:00,10,20,11:43:00,12:01:00
02-02-26,ET35,Belt 3,13:10:00,13:19:00,19,18,13:34:00,13:52:00
02-02-26,SA62,Belt 1,12:40:00,12:41:00,95,96,12:52:00,12:59:00
02-02-26,TC212,Belt 3,12:20:00,12:20:00,82,80,12:31:00,12:48:00
02-02-26,UR722,Belt 3,11:45:00,11:50:00,33,32,12:01:00,12:07:00
02-02-26,WB112,Belt 2,15:00:00,15:11:00,170,173,15:23:00,15:38:00
02-02-26,ET873,Belt 2,13:10:00,13:01:00,394,399,13:12:00,13:23:00
02-02-26,4Z166,Belt 1,9:40:00,9:53:00,3,11,10:07:00,10:24:00
02-02-26,4Z162,Belt 3,13:30:00,13:25:00,34,36,13:36:00,13:41:00
02-02-26,QR1455,Belt 1,7:50:00,7:35:00,106,105,7:45:00,7:55:00
02-02-26,QR1456,Belt 2,15:00:00,14:48:00,213,219,15:02:00,15:08:00
02-02-26,TK525,Belt 1,1:20:00,1:29:00,215,224,1:40:00,1:46:00
02-02-26,KQ704,Belt 1,17:20:00,17:15:00,127,131,17:25:00,17:36:00
02-02-26,KQ706,Belt 2,9:10:00,9:03:00,125,119,9:14:00,9:29:00
03-02-26,BP312,Belt 3,8:50:00,9:07:00,103,101,9:17:00,9:26:00
03-02-26,ET34,Belt 2,11:45:00,11:47:00,8,15,12:01:00,12:20:00
03-02-26,ET35,Belt 2,13:10:00,13:16:00,59,66,13:31:00,13:37:00
03-02-26,SA62,Belt 1,12:40:00,12:55:00,117,120,13:03:00,13:14:00
03-02-26,TC212,Belt 3,12:20:00,12:40:00,119,125,12:53:00,13:08:00
03-02-26,UR722,Belt 3,11:45:00,11:34:00,15,12,11:41:00,11:48:00
03-02-26,WB112,Belt 3,15:00:00,14:52:00,-5,199,15:04:00,15:21:00
03-02-26,ET873,Belt 3,13:10:00,12:55:00,292,286,13:08:00,13:13:00
03-02-26,4Z166,Belt 3,9:40:00,9:25:00,63,68,9:35:00,9:40:00
03-02-26,4Z162,Belt 3,13:30:00,13:27:00,40,47,13:39:00,13:57:00
03-02-26,QR1455,Belt 3,7:50:00,7:58:00,325,331,8:13:00,8:18:00
03-02-26,QR1456,Belt 1,15:00:00,14:45:00,243,243,14:59:00,15:19:00
03-02-26,TK525,Belt 3,1:20:00,1:37:00,-5,195,1:45:00,2:03:00
03-02-26,KQ704,Belt 3,17:20:00,17:09:00,126,124,17:21:00,17:37:00
03-02-26,KQ706,Belt 3,9:10:00,9:28:00,76,84,9:39:00,9:46:00
04-02-26,BP312,Belt 3,8:50:00,9:09:00,136,143,9:24:00,9:38:00
04-02-26,ET34,Belt 1,11:45:00,11:33:00,26,24,11:48:00,12:08:00
04-02-26,ET35,Belt 3,13:10:00,13:28:00,53,63,13:37:00,13:55:00
04-02-26,SA62,Belt 3,12:40:00,12:39:00,108,113,12:49:00,12:58:00
04-02-26,TC212,Belt 1,12:20:00,12:25:00,135,131,12:36:00,12:51:00
04-02-26,UR722,Belt 3,11:45:00,11:31:00,-5,36,11:39:00,11:52:00
04-02-26,WB112,Belt 2,15:00:00,14:55:00,139,145,15:10:00,15:28:00
04-02-26,ET873,Belt 3,13:10:00,12:56:00,72,71,13:03:00,13:18:00
04-02-26,4Z166,Belt 2,9:40:00,9:46:00,43,41,9:59:00,10:17:00
04-02-26,4Z162,Belt 2,13:30:00,13:36:00,18,12,13:44:00,13:52:00
04-02-26,QR1455,Belt 3,7:50:00,8:03:00,118,115,8:10:00,8:16:00
04-02-26,QR1456,Belt 1,15:00:00,14:48:00,84,78,14:58:00,15:14:00
04-02-26,TK525,Belt 1,1:20:00,1:08:00,262,253,1:16:00,1:21:00
04-02-26,KQ704,Belt 2,17:20:00,17:09:00,113,109,17:17:00,17:32:00
04-02-26,KQ706,Belt 1,9:10:00,9:20:00,117,124,9:29:00,9:40:00
05-02-26,BP312,Belt 2,8:50:00,8:35:00,158,157,8:42:00,9:00:00
05-02-26,ET34,Belt 1,11:45:00,11:36:00,40,45,11:49:00,11:57:00
05-02-26,ET35,Belt 2,13:10:00,13:07:00,-5,50,13:20:00,13:29:00
05-02-26,SA62,Belt 2,12:40:00,12:37:00,129,123,12:48:00,13:02:00
05-02-26,TC212,Belt 2,12:20:00,12:33:00,-5,80,12:43:00,12:57:00
05-02-26,UR722,Belt 1,11:45:00,11:38:00,16,10,11:52:00,12:03:00
05-02-26,WB112,Belt 1,15:00:00,15:04:00,143,146,15:18:00,15:27:00
05-02-26,ET873,Belt 2,13:10:00,13:16:00,69,73,13:26:00,13:42:00
05-02-26,4Z166,Belt 2,9:40:00,9:34:00,49,56,9:41:00,9:49:00
05-02-26,4Z162,Belt 2,13:30:00,13:42:00,37,33,13:49:00,13:55:00
05-02-26,QR1455,Belt 1,7:50:00,7:39:00,246,238,7:47:00,8:01:00
05-02-26,QR1456,Belt 1,15:00:00,15:14:00,338,343,15:21:00,15:40:00
05-02-26,TK525,Belt 2,1:20:00,1:26:00,343,348,1:39:00,1:57:00
05-02-26,KQ704,Belt 3,17:20:00,17:05:00,165,166,17:20:00,17:39:00
05-02-26,KQ706,Belt 2,9:10:00,9:25:00,139,145,9:40:00,9:56:00
06-02-26,BP312,Belt 1,8:50:00,8:35:00,178,168,8:45:00,8:54:00
06-02-26,ET34,Belt 2,11:45:00,12:05:00,39,46,12:16:00,12:21:00
06-02-26,ET35,Belt 3,13:10:00,13:18:00,65,66,13:28:00,13:38:00
06-02-26,SA62,Belt 3,12:40:00,12:36:00,92,97,12:46:00,13:00:00
06-02-26,TC212,Belt 1,12:20:00,12:20:00,182,180,12:35:00,12:41:00
06-02-26,UR722,Belt 3,11:45:00,11:36:00,39,49,11:51:00,12:11:00
06-02-26,WB112,Belt 1,15:00:00,15:06:00,181,171,15:14:00,15:33:00
06-02-26,ET873,Belt 2,13:10:00,13:05:00,75,65,13:19:00,13:29:00
06-02-26,4Z166,Belt 2,9:40:00,9:33:00,22,23,9:48:00,10:00:00
06-02-26,4Z162,Belt 2,13:30:00,13:38:00,45,48,13:50:00,14:06:00
06-02-26,QR1455,Belt 1,7:50:00,7:47:00,-5,174,7:56:00,8:01:00
06-02-26,QR1456,Belt 3,15:00:00,14:48:00,52,51,15:01:00,15:09:00
06-02-26,TK525,Belt 3,1:20:00,1:18:00,348,339,1:31:00,1:46:00
06-02-26,KQ704,Belt 1,17:20:00,17:37:00,109,107,17:49:00,17:58:00
06-02-26,KQ706,Belt 2,9:10:00,9:15:00,130,138,9:30:00,9:47:00
07-02-26,BP312,Belt 3,8:50:00,9:00:00,167,166,9:13:00,9:20:00
07-02-26,ET34,Belt 3,11:45:00,11:45:00,17,10,11:59:00,12:17:00
07-02-26,ET35,Belt 2,13:10:00,13:05:00,47,53,13:15:00,13:30:00
07-02-26,SA62,Belt 1,12:40:00,12:30:00,149,156,12:41:00,12:52:00
07-02-26,TC212,Belt 2,12:20:00,12:07:00,179,172,12:16:00,12:28:00
07-02-26,UR722,Belt 2,11:45:00,11:57:00,59,60,12:12:00,12:25:00
07-02-26,WB112,Belt 3,15:00:00,15:09:00,70,80,15:18:00,15:38:00
07-02-26,ET873,Belt 2,13:10:00,12:59:00,40,50,13:14:00,13:32:00
07-02-26,4Z166,Belt 3,9:40:00,9:59:00,37,35,10:07:00,10:13:00
07-02-26,4Z162,Belt 3,13:30:00,13:19:00,-5,63,13:34:00,13:45:00
07-02-26,QR1455,Belt 3,7:50:00,7:47:00,87,91,7:59:00,8:04:00
07-02-26,QR1456,Belt 2,15:00:00,14:57:00,85,83,15:12:00,15:18:00
07-02-26,TK525,Belt 2,1:20:00,1:27:00,379,381,1:35:00,1:49:00
07-02-26,KQ704,Belt 1,17:20:00,17:37:00,88,88,17:44:00,18:03:00
07-02-26,KQ706,Belt 2,9:10:00,9:09:00,125,115,9:24:00,9:35:00
08-02-26,BP312,Belt 3,8:50:00,8:55:00,193,183,9:08:00,9:17:00
08-02-26,ET34,Belt 1,11:45:00,11:58:00,57,56,12:08:00,12:21:00
08-02-26,ET35,Belt 2,13:10:00,13:03:00,-5,11,13:17:00,13:36:00
08-02-26,SA62,Belt 2,12:40:00,12:46:00,144,142,12:55:00,13:01:00
08-02-26,TC212,Belt 2,12:20:00,12:39:00,178,184,12:52:00,13:10:00
08-02-26,UR722,Belt 3,11:45:00,11:32:00,27,18,11:41:00,11:57:00
08-02-26,WB112,Belt 3,15:00:00,15:10:00,-5,93,15:24:00,15:41:00
08-02-26,ET873,Belt 3,13:10:00,13:07:00,140,132,13:15:00,13:28:00
08-02-26,4Z166,Belt 3,9:40:00,9:44:00,41,35,9:59:00,10:12:00
08-02-26,4Z162,Belt 3,13:30:00,13:26:00,18,22,13:36:00,13:55:00
08-02-26,QR1455,Belt 2,7:50:00,7:39:00,89,95,7:51:00,8:07:00
08-02-26,QR1456,Belt 3,15:00:00,15:18:00,133,137,15:30:00,15:47:00
08-02-26,TK525,Belt 3,1:20:00,1:05:00,296,289,1:13:00,1:32:00
08-02-26,KQ704,Belt 2,17:20:00,17:13:00,117,122,17:21:00,17:28:00
08-02-26,KQ706,Belt 3,9:10:00,9:03:00,101,111,9:16:00,9:24:00
09-02-26,BP312,Belt 3,8:50:00,8:45:00,175,178,9:00:00,9:15:00
09-02-26,ET34,Belt 1,11:45:00,11:47:00,44,39,12:02:00,12:18:00
09-02-26,ET35,Belt 3,13:10:00,13:20:00,-5,17,13:30:00,13:49:00
09-02-26,SA62,Belt 2,12:40:00,12:54:00,144,145,13:05:00,13:11:00
09-02-26,TC212,Belt 3,12:20:00,12:27:00,121,113,12:39:00,12:45:00
09-02-26,UR722,Belt 3,11:45:00,11:45:00,67,65,11:56:00,12:02:00
09-02-26,WB112,Belt 3,15:00:00,14:56:00,178,180,15:07:00,15:13:00
09-02-26,ET873,Belt 1,13:10:00,13:29:00,277,281,13:40:00,13:48:00
09-02-26,4Z166,Belt 1,9:40:00,10:00:00,47,40,10:08:00,10:17:00
09-02-26,4Z162,Belt 3,13:30:00,13:35:00,62,57,13:50:00,14:00:00
09-02-26,QR1455,Belt 1,7:50:00,8:07:00,78,88,8:16:00,8:23:00
09-02-26,QR1456,Belt 2,15:00:00,15:14:00,358,351,15:23:00,15:31:00
09-02-26,TK525,Belt 3,1:20:00,1:07:00,147,149,1:22:00,1:40:00
09-02-26,KQ704,Belt 1,17:20:00,17:36:00,162,157,17:50:00,18:02:00
09-02-26,KQ706,Belt 2,9:10:00,9:23:00,136,129,9:33:00,9:41:00
10-02-26,BP312,Belt 3,8:50:00,8:36:00,122,115,8:48:00,9:06:00
10-02-26,ET34,Belt 1,11:45:00,11:55:00,28,31,12:09:00,12:14:00
10-02-26,ET35,Belt 1,13:10:00,13:12:00,68,60,13:27:00,13:45:00
10-02-26,SA62,Belt 1,12:40:00,12:27:00,104,100,12:41:00,12:47:00
10-02-26,TC212,Belt 3,12:20:00,12:38:00,194,197,12:51:00,13:00:00
10-02-26,UR722,Belt 3,11:45:00,11:30:00,23,33,11:43:00,11:52:00
10-02-26,WB112,Belt 1,15:00:00,15:00:00,108,113,15:10:00,15:26:00
10-02-26,ET873,Belt 2,13:10:00,13:16:00,390,395,13:24:00,13:41:00
10-02-26,4Z166,Belt 2,9:40:00,9:35:00,66,65,9:42:00,9:57:00
10-02-26,4Z162,Belt 2,13:30:00,13:35:00,31,38,13:46:00,14:03:00
10-02-26,QR1455,Belt 3,7:50:00,8:00:00,118,126,8:15:00,8:25:00
10-02-26,QR1456,Belt 1,15:00:00,15:07:00,336,342,15:19:00,15:36:00
10-02-26,TK525,Belt 3,1:20:00,1:25:00,345,354,1:40:00,1:53:00
10-02-26,KQ704,Belt 2,17:20:00,17:22:00,189,180,17:37:00,17:51:00
10-02-26,KQ706,Belt 1,9:10:00,9:26:00,69,74,9:35:00,9:41:00
11-02-26,BP312,Belt 2,8:50:00,8:55:00,87,78,9:05:00,9:23:00
11-02-26,ET34,Belt 2,11:45:00,11:50:00,46,48,12:05:00,12:19:00
11-02-26,ET35,Belt 2,13:10:00,13:23:00,-5,18,13:35:00,13:42:00
11-02-26,SA62,Belt 2,12:40:00,12:25:00,90,91,12:37:00,12:56:00
11-02-26,TC212,Belt 3,12:20:00,12:20:00,203,199,12:27:00,12:46:00
11-02-26,UR722,Belt 1,11:45:00,11:38:00,27,32,11:48:00,12:05:00
11-02-26,WB112,Belt 3,15:00:00,15:09:00,174,169,15:19:00,15:29:00
11-02-26,ET873,Belt 3,13:10:00,13:16:00,-5,365,13:27:00,13:44:00
11-02-26,4Z166,Belt 2,9:40:00,9:58:00,41,49,10:12:00,10:32:00
11-02-26,4Z162,Belt 2,13:30:00,13:36:00,49,44,13:49:00,13:58:00
11-02-26,QR1455,Belt 2,7:50:00,7:50:00,347,344,8:05:00,8:25:00
11-02-26,QR1456,Belt 1,15:00:00,15:13:00,-5,128,15:25:00,15:36:00
11-02-26,TK525,Belt 2,1:20:00,1:08:00,79,69,1:23:00,1:38:00
11-02-26,KQ704,Belt 1,17:20:00,17:20:00,72,70,17:29:00,17:41:00
11-02-26,KQ706,Belt 1,9:10:00,9:07:00,81,83,9:14:00,9:30:00
12-02-26,BP312,Belt 2,8:50:00,8:54:00,176,167,9:06:00,9:25:00
12-02-26,ET34,Belt 1,11:45:00,12:00:00,2,12,12:08:00,12:18:00
12-02-26,ET35,Belt 1,13:10:00,13:25:00,74,67,13:34:00,13:49:00
12-02-26,SA62,Belt 1,12:40:00,12:34:00,136,138,12:43:00,13:00:00
12-02-26,TC212,Belt 2,12:20:00,12:24:00,-5,170,12:33:00,12:49:00
12-02-26,UR722,Belt 2,11:45:00,11:54:00,23,28,12:04:00,12:13:00
12-02-26,WB112,Belt 2,15:00:00,15:20:00,140,138,15:30:00,15:41:00
12-02-26,ET873,Belt 3,13:10:00,13:04:00,336,343,13:16:00,13:33:00
12-02-26,4Z166,Belt 2,9:40:00,9:56:00,18,26,10:08:00,10:18:00
12-02-26,4Z162,Belt 1,13:30:00,13:46:00,58,58,14:00:00,14:10:00
12-02-26,QR1455,Belt 2,7:50:00,7:59:00,244,249,8:08:00,8:25:00
12-02-26,QR1456,Belt 3,15:00:00,15:17:00,160,163,15:29:00,15:45:00
12-02-26,TK525,Belt 1,1:20:00,1:32:00,170,164,1:40:00,1:57:00
12-02-26,KQ704,Belt 1,17:20:00,17:14:00,153,163,17:28:00,17:41:00
12-02-26,KQ706,Belt 2,9:10:00,9:05:00,-5,153,9:17:00,9:37:00
13-02-26,BP312,Belt 3,8:50:00,9:00:00,141,143,9:10:00,9:15:00
13-02-26,ET34,Belt 3,11:45:00,11:46:00,-5,29,11:54:00,12:01:00
13-02-26,ET35,Belt 3,13:10:00,13:00:00,73,68,13:14:00,13:24:00
13-02-26,SA62,Belt 1,12:40:00,12:50:00,126,120,13:02:00,13:14:00
